Original Name,Processed Name
Proprietary Extract Blend  (Equiv. to approx. 182 mg fresh herb & 98 mg dry herb.)  ,proprietary
Proprietary Extract Blend  (Equivalent to approximately 261 mg fresh herb & 121 mg dry herb.)  ,proprietary
Certified Organic Extract Blend  (Equivalent to approximately 158 mg of herb & 35 mg essential oil.)  ,
Proprietary Extract Blend  (Equiv. to approx. 473 mg fresh herb & 26 mg dry herb.)  ,proprietary
Proprietary Extract Blend  (Equiv. to approx. 473 mg fresh herb & 26 mg dry herb.)  ,proprietary
Proprietary Extract Blend  (Equiv. to approx. 112 mg fresh herb & 252 mg dry herb.)  ,proprietary
Proprietary Extract Blend  (Equivalent to approximately 321 mg of herb.)  ,proprietary
Proprietary Extract Blend  (Equiv. to approx. 317 mg fresh herb & 56 mg dry herb.)  ,proprietary
Proprietary Extract Blend  (Equivalent to approximately 172 mg of herb.)  ,proprietary
certified organic extract Blend  (Equivalent to approximately 560 mg fresh herb.)  ,
Proprietary Blend   ,proprietary
Proprietary Blend   ,proprietary
Proprietary Extract Blend  (Equivalent to approx. 206 mg fresh herb & 144 mg dry herb.)  ,proprietary
Proprietary Extract Blend  (Equivalent to approximately 327 mg fresh herb & 28 mg dry herb.)  ,proprietary
Proprietary Extract Blend  (Equivalent to approximately 117 mg fresh herb & 114 mg dry herb.)  ,proprietary
|{Holy Basil} Blend   (standardized to contain 7.0% Tannins (= 28 mg), 0.0% Urosolic Acid (= 2 mg))  |,holy basil
|{Ashwagandha} Blend  (Withania somnifera)  (standardized to contain 0.0% Withanolides (= 1.75mg), 0.0% Alkaloids (= 2.8 mg))  |,ashwagandha
Proprietary Blend   ,proprietary
Proprietary Blend   ,proprietary
Proprietary Blend   ,proprietary
HighT(TM) Black Proprietary Blend   ,hight black proprietary
Proprietary Blend   ,proprietary
Proprietary Blend   ,proprietary
Proprietary Blend   ,proprietary
Proprietary Blend   ,proprietary
Proprietary Blend   ,proprietary
Proprietary Blend   ,proprietary
Proprietary Blend   ,proprietary
|PureWay-C(R)  (proprietary formulation of)  (Ascorbic Acid (USP), combined with Lipid Metabolites (fatty acids))  |,pureway-c
Proprietary Blend {Combination}   ,proprietary combination
Proprietary Blend {Combination}   ,proprietary combination
Proprietary Blend {Combination}   ,proprietary combination
|{Blend (Metabolite, constituent, extract, isolate, or combination of any of these)}  (1%)  (Flavonols, Flavones, and related Phenolic Compounds)  |,
|{Blend (Metabolite, constituent, extract, isolate, or combination of any of these)}  (1%)  (Flavonols, Flavones, and related Phenolic Compounds)  |,
|PureWay-C(R)  (proprietary formulation of)  (Ascorbic Acid (USP), combined with Lipid Metabolites (fatty acids))  |,pureway-c
Proprietary Synergistic Herbal Blend   ,proprietary synergistic herbal
